SessionID,AdClicks,InfoSectionCount,InfoSectionTime,HelpPageVisits,HelpPageTime,ItemBrowseCount,ItemBrowseTime,ExitRateFirstPage,SessionExitRatio,PageEngagementScore,HolidayProximityIndex,VisitMonth,UserPlatformID,WebClientCode,MarketZone,TrafficSourceCode,UserCategory,IsWeekendVisit,MonetaryConversion
qecs7sShFiGfDXlv,3.0,1.0,12.0,0.0,0.0,22.0,380.8066667,0.019047619,0.013333333,0.0,0.0,July,Windows,Chrome,Asia-Pacific,2.0,Returning,0,0
HWZyhFqWVcRq6Sf7,1.0,0.0,0.0,0.0,0.0,30.0,1737.016667,0.034482759,0.048357964,1.444763592,0.0,June,iOS,Chrome,North America,3.0,Returning,1,0
1RekH6JlOAd2GYNG,3.0,2.0,34.2,0.0,0.0,32.0,929.91,0.006060606,0.026262626,0.0,0.0,August,Windows,Safari,Asia-Pacific,3.0,Returning,0,0
VHZVyTrJi75FBUlx,0.0,0.0,0.0,0.0,0.0,5.0,158.6,0.0,0.013333333,0.0,0.0,July,Windows,Safari,South America,2.0,Returning,0,0
thEJj08DNUpWJJ6w,4.0,4.0,51.2,0.0,0.0,11.0,1297.25,0.014285714,0.054761905,18.65904914,0.0,October,Android,Chrome,Europe,4.0,Returning,0,0
88e9nzEVdXjnHXVo,1.0,14.0,181.0733333,3.0,58.4,18.0,450.5066667,0.0,0.011111111,0.0,0.0,October,Android,Chrome,North America,3.0,Returning,1,0
czn4AerfAkndUoZj,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,July,iOS,Chrome,North America,1.0,Returning,0,0
C546543H0nI6tfj7,2.0,7.0,169.35,2.0,182.2,29.0,1612.983333,0.005882353,0.013697479,0.0,0.0,November,Android,Chrome,Central America,2.0,Returning,0,0
guFAAasdTmsCZu2y,3.0,5.0,175.1,0.0,0.0,26.0,615.5595238,0.0,0.002083333,62.77367187,0.0,September,Windows,Safari,North America,3.0,New,1,1
AB7okSpae0r4BZRF,3.0,4.0,52.5,0.0,0.0,12.0,234.4,0.0,0.013333333,0.0,0.0,October,Android,Chrome,North America,2.0,New,0,0
kx9lI2FCY96jC3Vt,1.0,5.0,269.8,0.0,0.0,8.0,312.3333333,0.0,0.01,0.0,0.0,November,Windows,Safari,Other,4.0,Returning,0,0
9Ylz2H9Afd46Zbzh,1.0,11.0,369.8333333,4.0,109.8,150.0,5962.205556,0.005345912,0.015283019,0.0,0.0,June,Android,Chrome,Africa,2.0,Returning,0,0
cQcFMeMSe0YnGZuB,1.9934594924566147,1.0,5.0,0.0,0.0,15.0,228.8,0.01875,0.06875,0.0,0.0,November,Android,Chrome,North America,1.0,Returning,0,0
OwyIRuyQQutoFrYr,1.0,8.0,107.7,0.0,0.0,8.0,135.0666667,0.0,0.005128205,0.0,0.0,June,Android,Chrome,North America,2.0,New,0,0
YwvrXJdHbVmY7yay,1.9934594924566147,8.0,237.8326007,0.0,0.0,84.0,2759.135058,0.005681818,0.02926548,4.477838682,0.0,June,Windows,Safari,Europe,2.0,Returning,0,0
XSjUtBT6XLW5PrIr,1.0,1.0,6.0,0.0,0.0,10.0,506.4,0.0,0.02,0.0,0.06180620089549716,September,Windows,Safari,Asia-Pacific,5.0,New,1,0
iVT4oCkTK8VQyS7E,3.0,6.0,93.3,0.0,0.0,70.0,2678.055238,0.0,0.005868545,0.0,0.0,July,Android,Chrome,North America,2.0,Returning,1,0
1RW3mtFbgVSm7cNG,4.0,0.0,0.0,0.0,0.0,15.0,337.0,0.02,0.032222222,0.0,0.0,July,Windows,UC Browser,North America,1.0,Returning,0,0
pIBTDW3XlLh2tr6O,4.0,3.0,343.0666667,0.0,0.0,63.0,1108.369762,0.0,0.002786596,7.826836353,0.0,August,Android,Opera,North America,2.0,Returning,0,1
Fc5RqCfGi5LRSSPG,0.0,5.0,73.8,0.0,0.0,5.0,82.5,0.0,0.028571429,0.0,0.0,August,Android,Firefox,Middle East,5.0,New,0,0
3VmSs2hufjovLDU9,1.0,6.0,161.52,0.0,0.0,14.0,295.6974359,0.0,0.026315789,0.0,0.06180620089549716,November,Android,Chrome,Central America,2.0,Returning,0,0
W8UNuaXcnIlfVc5H,2.0,15.0,292.88,1.0,48.35,130.0,3645.909048,0.001459854,0.008515815,10.41358118,0.0,November,Android,Edge,Central America,2.0,Returning,0,0
NN5wpGpF6YRI1oz9,0.0,4.0,83.6,0.0,0.0,42.0,3333.076068,0.011627907,0.027506986,0.0,0.0,August,Windows,Chrome,North America,2.0,Returning,0,0
87p4QVR3bF1Jrr6g,4.0,0.0,0.0,0.0,0.0,12.0,749.8,0.0,0.015384615,23.00459544,0.0,July,Android,Chrome,North America,4.0,New,0,1
7yA5Xq4uOJr9hUOr,1.0,0.0,0.0,0.0,0.0,75.0,2532.960656,0.004266667,0.030748538,0.0,0.0,August,Windows,Samsung Internet,North America,1.0,Returning,0,0
MTIFxQPganG1XWWr,0.0,1.0,55.4,0.0,0.0,28.0,630.6466667,0.0,0.016666667,12.58722248,0.0,September,Android,Edge,Oceania,4.0,Returning,1,1
24MZgkJq0w6pUscw,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.0,0.0,July,iOS,Chrome,North America,13.0,Returning,0,0
68IlrDM8zFG2ZmtK,4.0,1.0,17.6,0.0,0.0,12.0,1192.866667,0.0,0.019230769,0.0,0.0,September,Android,Chrome,North America,3.0,Returning,0,0
W9YmCAiMipNCRtrr,2.0,6.0,81.12,0.0,0.0,26.0,2134.103333,0.0,0.014583333,13.38353821,0.0,July,Android,Chrome,North America,6.0,Returning,0,0
WIkEvhieTlHxAdwX,2.0,1.0,139.0,3.0,871.4,137.0,7672.152381,0.00177305,0.011631206,37.72031898,0.0,October,Android,Chrome,South America,2.0,Returning,0,1
Wdr4kYCVWbAoP4Ab,2.0,2.0,50.4,0.0,0.0,14.0,497.8,0.011458333,0.018333333,0.0,0.0,September,iOS,Samsung Internet,North America,2.0,Returning,0,0
zDfnjLGlDAVIKAQ6,2.0,1.0,18.6,2.0,54.4,45.0,1390.40359,0.017021277,0.023262411,0.0,0.0,July,iOS,Chrome,Oceania,13.0,Returning,1,0
FIlnAz3S3xCOwLIc,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,August,Windows,Safari,Asia-Pacific,1.0,Returning,0,0
T6hsEeLQsjPKhADX,2.0,1.0,36.3,0.0,0.0,1.0,0.0,0.053333333,0.093333333,0.0,0.0,September,iOS,Chrome,Asia-Pacific,6.0,Returning,0,1
6wOHoYtVl8Y3NwsK,3.0,4.0,184.3666667,0.0,0.0,3.0,52.26666667,0.0,0.021212121,0.0,0.0,October,iOS,Chrome,North America,5.0,Returning,0,0
moLBsqldxUTqMBy1,2.0,0.0,0.0,3.0,114.8,22.0,583.0933333,0.0,0.015942029,2.749716646,0.0,September,Windows,Safari,Asia-Pacific,1.0,Returning,0,1
8HJYofsPDzMJsfRH,3.0,0.0,0.0,0.0,0.0,2.0,35.2,0.0,0.1,0.0,0.0,June,Android,Chrome,Europe,3.0,Returning,1,0
RxSS5dBUXZLj719i,1.0,1.0,18.2,0.0,0.0,0.0,0.0,0.0,0.066666667,0.0,0.0,October,Android,Edge,North America,5.0,New,0,0
9SbjEPSNe3ANgSvG,3.0,8.0,185.0,0.0,0.0,12.0,368.9,0.00625,0.02375,0.0,0.0,October,iOS,Chrome,North America,13.0,Returning,1,0
uYc9jTdeKsKc8b6k,1.0,1.0,15.2,2.0,55.4,52.0,3019.805397,0.0,0.002724518,0.0,0.0,November,Android,Samsung Internet,North America,1.0,Returning,0,0
K4YmbmyHdhvELZ7H,3.0,19.0,902.16,2.0,39.2,27.0,1171.471429,0.0,0.019152047,16.43725303,0.0,November,Android,Firefox,North America,5.0,Returning,0,0
L96fFPKa3phWrz4O,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,June,Android,Chrome,Europe,3.0,Returning,0,0
wdB8FWeKyzv8zqry,2.0,4.0,131.1,0.0,0.0,13.0,777.05,0.0,0.003921569,0.0,0.0,October,Android,Chrome,North America,2.0,Returning,0,0
K3rBuyUSnqTlfXW1,3.0,2.3182008193294874,8.0,0.0,0.0,2.0,112.8,0.0,0.025,0.0,0.0,August,Android,Chrome,North America,1.0,New,0,0
7daqYEnAHHXumhYA,2.0,2.0,17.0,0.0,0.0,6.0,35.2,0.025,0.075,0.0,0.0,August,Android,Chrome,Oceania,1.0,Returning,0,0
ltshjbLYbRP9yGhu,2.0,3.0,100.92,0.0,0.0,9.0,168.02,0.0,0.045454545,0.0,0.0,October,iOS,Chrome,North America,1.0,Returning,1,0
uZPST5JEwtsebLjb,3.0,11.0,268.2,2.0,71.1,49.0,1758.25,0.0,0.020562771,0.0,0.0,September,Android,Firefox,South America,2.0,Returning,0,1
iHiUhtx77S0T18qN,2.0,0.0,0.0,0.0,0.0,20.0,381.0,0.045,0.075,0.0,0.0,June,Windows,Safari,Europe,3.0,Returning,0,0
ABQxLFpc9ezlDe8y,4.0,4.0,95.8,2.0,35.7,14.0,380.2666667,0.0,0.011111111,5.8854232324926015,0.0,October,Android,Edge,Oceania,2.0,New,0,0
X2qn0gO7R1WWMCN1,4.0,2.0,182.4,1.0,0.0,19.0,555.4,0.027272727,0.053030303,0.0,0.0,October,iOS,Chrome,North America,2.0,Returning,0,0
GeEl1UUm8cGMGN6H,0.0,1.0,7.0,0.0,0.0,24.0,445.4333333,0.017391304,0.02173913,0.0,0.0,August,Windows,Safari,South America,3.0,Returning,1,0
p9hqdYoGZeguHYkP,4.0,2.0,41.2,0.0,0.0,51.0,820.4833333,0.0,0.008627451,0.0,0.0,October,MacOS,Safari,North America,1.0,Returning,0,0
ifIlmPbBE812XQ2a,2.0,2.0,28.2,0.0,0.0,16.0,312.2,0.033333333,0.043130172888613046,0.0,0.0,October,Android,Chrome,North America,1.0,Returning,0,0
y05Rlq2pcGNIyxOV,1.0,1.0,5.0,0.0,0.0,7.0,1252.766667,0.025,0.021428571,0.0,0.0,September,Windows,Chrome,Oceania,4.0,Returning,0,0
bq4wHXsfzmdAeZIt,4.0,2.0,209.5,0.0,0.0,102.0,2436.287879,0.051797386,0.060539216,0.0,0.0,October,iOS,Chrome,North America,13.0,Returning,0,0
bkGX5J6ArSErJk4L,0.0,3.0,204.4,0.0,0.0,4.0,117.0,0.0,0.028571429,0.0,0.06180620089549716,November,Android,Chrome,Middle East,2.0,New,0,0
2d4L3zvFNY0GxkEh,2.0,4.0,46.4,0.0,0.0,5.0,61.4,0.0,0.014285714,0.0,0.0,October,Android,Chrome,South America,4.0,New,0,0
EpHMMbhGRumGdGoZ,4.0,4.0,45.4,0.0,0.0,14.0,339.0,0.0,0.010526316,0.0,0.0,July,Android,Chrome,North America,5.0,New,0,0
IsnoB0xrpqoBDvUx,3.0,2.0,27.2,0.0,0.0,62.0,976.3333333,0.009375,0.015625,5.8854232324926015,0.0,November,Android,Firefox,North America,1.0,Returning,0,0
kMhMi4H93kWfT4yK,3.0,1.0,45.4,0.0,0.0,15.0,114.9,0.0,0.025,0.0,0.0,July,Android,Chrome,Asia-Pacific,4.0,Returning,0,0
q42WZ5ChqXzjjd6p,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,June,Windows,UC Browser,Asia-Pacific,4.0,Returning,1,0
uOYJo9FdTind2IuS,1.0,0.0,0.0,0.0,0.0,33.0,1985.933333,0.0,0.02969697,0.0,0.0,July,Android,Chrome,North America,2.0,Returning,0,0
6fY97mkOP2k3qS3J,1.9934594924566147,4.0,47.8,0.0,0.0,7.0,183.0,0.018181818,0.072727273,0.0,0.0,July,iOS,Internet Explorer,Asia-Pacific,4.0,Returning,0,0
7buu0xWQNnn359Ou,3.0,2.3182008193294874,8.0,0.5025653757034094,0.0,24.0,704.5666667,0.0,0.011538462,14.22049566,0.0,August,Android,Chrome,North America,2.0,Returning,0,0
WIF8VqfA0EekVxn7,0.0,3.0,80.5,0.0,0.0,62.0,2337.196667,0.008196721,0.023911007,0.0,0.0,August,Android,Chrome,Africa,1.0,Returning,0,0
xUZUicVyI9y3A6N0,0.0,4.0,124.7,5.0,88.9,11.0,577.6,0.010526316,0.010526316,0.0,0.0,June,iOS,Chrome,Asia-Pacific,2.0,New,0,0
8b1ryQ6GmtDuCcqz,0.0,4.0,155.0,0.0,0.0,31.0,2130.693837,0.025,0.032482778,0.0,0.0,November,Android,Chrome,Central America,3.0,Returning,0,0
KYh10bky7DJIe760,3.0,0.0,0.0,0.0,0.0,7.0,96.0,0.0,0.025,54.20146753,0.0,November,Android,Chrome,North America,2.0,New,0,1
I406SC7XBL6KfWWM,4.0,4.0,282.1,0.0,0.0,7.0,107.6,0.022233802866060456,0.011111111,0.0,0.0,August,Windows,Safari,North America,5.0,New,0,0
vZ5M3YCFGYhTz1UT,2.0,7.0,148.6,3.0,99.6,8.0,144.9,0.0,0.021052632,27.14408757,0.0,September,Android,Chrome,North America,2.0,Returning,0,1
5Urccfq31OnEYWbs,2.0,6.0,83.4,1.0,102.3,34.0,970.6266667,0.008823529,0.043130172888613046,0.0,0.0,November,Windows,Safari,Middle East,2.0,Returning,0,0
wMhlPyH8v5iFzoUZ,0.0,0.0,0.0,0.0,0.0,104.0,3528.060714,0.006213018,0.035602227,0.0,0.0,July,Android,Chrome,North America,1.0,Returning,0,0
hDw123NHO52DYoSB,1.0,0.0,0.0,0.0,0.0,23.0,798.3,0.026086957,0.047826087,0.0,0.0,August,Android,Chrome,Africa,2.0,Returning,0,0
rIC5uSGd1HMzeyL5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,November,iOS,Chrome,South America,1.0,New,0,0
urPdeHXkROEgSXma,3.0,0.0,0.0,0.0,0.0,6.0,286.2,0.0,0.022222222,0.0,0.0,August,Android,Chrome,Middle East,1.0,Returning,0,0
cRKMv1HL9AzEqIEq,4.0,9.0,228.2,1.0,0.0,7.0,186.4,0.02,0.03,0.0,0.0,November,Android,Chrome,North America,20.0,Returning,0,0
JvP6NlvkBleoKJ3d,1.9934594924566147,4.0,271.2,0.0,0.0,4.0,144.6,0.0,0.043130172888613046,0.0,0.0,October,iOS,Chrome,North America,2.0,Returning,0,0
HWarg4k2x3IrILUS,0.0,7.0,140.5733333,1.0,108.8,43.0,1912.751905,0.008333333,0.007777778,19.64189593,0.0,November,iOS,Chrome,Middle East,5.0,Returning,0,0
lcRQqn85AKy4BeE3,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,August,Android,Chrome,North America,3.0,Returning,0,0
yvlYOr0ndLYuV6RZ,1.0,3.0,31.2,1.0,42.4,13.0,134.45,0.0,0.0125,0.0,0.0,November,Android,Chrome,Middle East,2.0,New,0,0
S0m1FKx3eLTIFSBD,4.0,0.0,0.0,0.0,0.0,53.0,2121.311111,0.020754717,0.060754717,0.0,0.0,June,Android,Chrome,North America,1.0,Returning,0,0
HgEZJyvvJXSEtTYf,3.0,6.0,229.0,2.0,40.02,71.0,2576.432121,0.01027027,0.045526366,0.0,0.0,October,Windows,Chrome,Europe,1.0,Returning,1,0
BwalNx2D2eDOgcYS,0.0,4.0,68.4,0.0,0.0,14.0,337.5333333,0.0,0.023529412,0.0,0.0,August,Android,Chrome,Oceania,2.0,New,0,0
SQZkLQGWdD2zRhHw,0.0,7.0,165.1,0.0,0.0,63.0,1422.103333,0.0,0.008766234,0.0,0.0,June,MacOS,Chrome,Europe,3.0,Returning,0,0
yf905SpPhOnHu3do,2.0,1.0,15.2,0.0,0.0,30.0,515.5333333,0.0,0.016666667,0.0,0.0,September,Android,Chrome,North America,2.0,Returning,0,0
1fN2u8fwCegbpZIC,4.0,1.0,18.2,0.0,0.0,44.0,1310.5,0.042222222,0.065925926,0.0,0.0,October,Android,Chrome,North America,13.0,Returning,0,0
BoPIoe65jWHBTbl7,1.0,0.0,0.0,0.0,0.0,12.0,460.2,0.061111111,0.111111111,0.0,0.0,July,Android,Chrome,Middle East,4.0,Returning,0,0
qwVwCHLfWRKYgfK9,4.0,0.0,0.0,3.0,201.9,27.0,393.3,0.0,0.006666667,3.92827844,0.0,September,Android,Chrome,North America,4.0,Returning,0,1
dOJa1ATIM0SADqZd,4.0,0.0,0.0,0.0,0.0,14.0,390.9,0.013333333,0.066666667,0.0,0.0,August,Android,Chrome,Middle East,3.0,Returning,0,0
3799BNzWkU6rGbqe,1.9934594924566147,4.0,237.0,3.0,87.7,16.0,379.3,0.021212121,0.057575758,0.0,0.0,October,Unknown_OS,Safari,North America,3.0,Returning,0,0
UVvvK0Ctxi0cOBm3,3.0,3.0,145.2,0.0,0.0,11.0,1646.366667,0.0,0.027777778,0.0,0.0,June,Android,Chrome,Europe,1.0,Returning,0,0
TtV6GFQmOlXs8PJE,1.9934594924566147,14.0,286.5333333,2.0,118.8,31.0,835.71,0.0,0.007317073,33.05509961,0.0,November,Android,Chrome,Oceania,2.0,Returning,0,1
OQrNeKB2dHYa19Rm,1.0,0.0,0.0,0.0,0.0,10.0,150.8666667,0.0,0.02,0.0,0.0,September,Windows,Safari,Middle East,2.0,Returning,0,0
K1kATkqCLhVwdHEv,0.0,0.0,0.0,0.0,0.0,27.0,652.7,0.0,0.02962963,0.0,0.0,July,Android,Chrome,Oceania,1.0,Returning,1,0
LHlHKwGqKVNblvvD,0.0,0.0,0.0,0.0,0.0,3.0,62.4,0.0,0.05,23.79060609,0.0,August,Windows,Safari,Central America,3.0,New,0,1
hUbs0Wfa7b4bhGh1,3.0,6.0,44.4,1.0,0.0,38.0,2001.7,0.006342495,0.030232558,0.0,0.0,June,Android,Chrome,Europe,3.0,Returning,0,0
aRFtpUwY8O7PrHAY,1.0,4.0,75.86666667,0.0,0.0,72.0,1822.866667,0.006756757,0.024774775,11.34860076,0.0,June,Android,Chrome,Oceania,1.0,Returning,0,0
HNQXYMqpyN7i4SDF,0.0,1.0,68.6,0.0,0.0,73.0,2265.492857,0.011111111,0.00716821,0.0,0.0,November,iOS,Chrome,Asia-Pacific,13.0,Returning,0,0
zbjKGORMaBRmSATn,1.0,4.0,47.3,1.0,0.0,32.0,1870.966667,0.0,0.037037037,0.0,0.0,August,Android,Chrome,Other,2.0,Returning,0,0
PH7Lp0QG70RjYzcE,4.0,3.0,180.4,0.0,0.0,12.0,2646.4,0.042857143,0.052380952,0.0,0.0,October,Android,Chrome,Europe,20.0,Returning,0,0
ioCCxLYALPNMnur8,0.0,2.0,172.4,3.0,134.0,15.0,569.4933333,0.0,0.025,0.0,0.0,September,Android,Chrome,North America,2.0,Returning,1,0
KMlP8SEHZNK3SEdE,0.0,23.0,335.1309524,5.0,399.8,88.0,1839.098106,0.015758703,0.031587556,0.0,0.0,August,iOS,Chrome,Asia-Pacific,2.0,Returning,1,0
xlDTz6YV06ReN8Ok,2.0,2.0,210.6,0.0,0.0,4.0,97.6,0.0,0.016666667,0.0,0.0,November,iOS,Chrome,Oceania,6.0,New,1,0
xcVtIdmuGVEXZ2GH,3.0,2.0,152.2,0.0,0.0,28.0,494.88,0.0,0.013793103,0.0,0.0,September,Windows,UC Browser,Oceania,1.0,New,0,0
zN1LPraje59gX3Jl,0.0,1.0,15.2,0.0,0.0,11.0,201.6333333,0.005555556,0.05,31.49043616,0.0,June,Android,Chrome,Africa,2.0,Returning,0,1
errPadohp2JraX20,0.0,8.0,352.4,1.0,49.73333333,12.0,309.7,0.011764706,0.014705882,0.0,0.0,September,iOS,Chrome,North America,4.0,Returning,0,0
LHIjGN1PSiS0sHKc,0.0,3.0,167.0,0.0,0.0,42.0,1246.12,0.0,0.008888889,0.0,0.0,August,Android,Edge,North America,3.0,Returning,0,0
H5Hau9MkreGhGFfb,2.0,3.0,40.2,0.0,0.0,3.0,41.3,0.0,0.011111111,0.0,0.0,October,Android,Chrome,North America,2.0,Returning,1,0
gGZrTdXeM1sR7xHZ,2.0,4.0,174.8,0.0,0.0,16.0,237.5,0.0,0.011111111,0.0,0.0,September,iOS,Chrome,South America,2.0,New,0,0
BmngKVLjaWRFGFj4,3.0,0.0,0.0,0.0,0.0,13.0,472.4333333,0.0,0.004395604,0.0,0.0,July,Android,Chrome,North America,2.0,Returning,0,0
2XJjtexe8D3c9vCl,0.0,0.0,0.0,0.0,0.0,36.0,641.4083333,0.060925926,0.081375661,0.0,0.0,July,iOS,Chrome,Europe,13.0,Returning,0,0
LPB0lBuu7XlhOJz9,3.0,0.0,0.0,0.0,0.0,3.0,335.0,0.0,0.133333333,0.0,0.0,August,Android,Chrome,Asia-Pacific,2.0,Returning,1,0
cP3Sb1oRWrWd0zo0,3.0,7.0,236.4,0.0,0.0,14.0,341.7,0.059649123,0.084210526,0.0,0.0,June,iOS,Chrome,South America,3.0,Returning,0,0
8SJe996OOorJ7cMk,3.0,0.0,0.0,0.0,0.0,24.0,607.9666667,0.0,0.004166667,19.47465798,0.0,November,MacOS,Safari,North America,2.0,New,0,1
xDjHJ0QL4S7X2mNL,2.0,1.0,0.0,2.0,30.26666667,33.0,835.3,0.005714286,0.028571429,2.159096645,0.0,October,Android,Firefox,North America,1.0,Returning,1,1
6wXu4SstAZBDxLA3,0.0,3.0,154.0,0.0,0.0,8.0,422.08,0.0,0.035185185,27.93478267,0.0,July,Windows,Safari,South America,4.0,Returning,0,1
1D90dGw9u7JQmGpL,4.0,2.0,22.8,0.0,0.0,81.0,1342.75,0.0,0.008860759,0.0,0.0,September,Windows,Safari,North America,3.0,Returning,0,1
gp5CK55qpIRTZMW0,1.0,2.0,171.2,0.0,0.0,16.0,218.0,0.011111111,0.033333333,0.0,0.0,October,Windows,Chrome,Middle East,4.0,Returning,0,0
JTXvpJyksr8eAwP3,3.0,0.0,0.0,0.0,0.0,56.0,1294.637143,0.007407407,0.03345679,0.0,0.06180620089549716,August,Windows,Safari,Asia-Pacific,3.0,Returning,0,0
WKkEcVmgt0ttejhQ,0.0,3.0,86.6,0.0,0.0,35.0,596.0333333,0.0,0.005263158,0.0,0.0,October,Android,Firefox,North America,2.0,New,0,0
XdCWWGYK9x8Xwp1I,0.0,10.0,367.6333333,5.0,74.5,181.0,4287.960606,0.0,0.012467279,4.529635712,0.0,October,Android,Chrome,South America,1.0,Returning,0,0
XrOz5IKBwOKsQ40w,4.0,1.0,15.2,0.0,0.0,19.0,348.6,0.022233802866060456,0.005555556,0.0,0.0,August,Android,Chrome,Oceania,3.0,Returning,0,1
FneeyoYwGcuNn1fo,0.0,1.0,5.0,1.0,7.0,31.0,561.0940141,0.034375,0.052507716,0.0,0.0,July,iOS,Chrome,North America,13.0,Returning,0,0
gc0m9wrPTZWGFHXF,0.0,3.0,196.4,0.0,0.0,9.0,397.0,0.027272727,0.045454545,0.0,0.0,September,iOS,Chrome,Middle East,13.0,Returning,0,0
R1vhCJoaTCR8AShY,1.0,5.0,83.16666667,0.0,0.0,18.0,585.5666667,0.010526316,0.052631579,0.0,0.0,July,Android,Chrome,Europe,2.0,Returning,1,0
BGRGo2NV9DQVy84a,0.0,3.0,70.4,0.0,0.0,9.0,144.0666667,0.0,0.0,5.8854232324926015,0.0,October,Windows,Safari,North America,3.0,New,0,0
xmLs2SIwce0eQf9U,2.0,0.0,0.0,0.0,0.0,48.0,3177.366667,0.008510638,0.044680851,0.0,0.0,July,Android,Chrome,Africa,1.0,Returning,0,0
yQQtYPDQTGqCjb62,4.0,0.0,0.0,0.0,0.0,45.0,1970.0,0.019259259,0.037925926,5.8854232324926015,0.0,June,MacOS,Safari,Asia-Pacific,3.0,Returning,0,0
5HLxy4O1gTNQoddF,3.0,4.0,138.1,0.0,0.0,20.0,1708.98,0.0125,0.057936508,0.0,0.0,September,Android,Internet Explorer,North America,4.0,Returning,1,0
IDPmTScR0ni5Fuy9,1.9934594924566147,3.0,93.10666667,4.0,87.6,32.0,810.0816667,0.005128205,0.015099715,17.27062073,0.0,November,Windows,Safari,Africa,2.0,Returning,0,1
jkinabIkTS9jxJRj,3.0,3.0,36.7032967,4.0,42.2,51.0,1187.737297,0.024223602,0.066119363,6.854149002,0.0,October,iOS,Chrome,North America,1.0,Returning,0,0
78oZtEwqkhvGHUck,3.0,2.0,6.0,0.0,0.0,18.0,598.25,0.0,0.058333333,0.0,0.0,September,Windows,Safari,South America,4.0,Returning,1,1
sjP8iJwAdvJFrxdB,1.0,4.0,66.76,0.0,0.0,10.0,267.9,0.0,0.002777778,0.0,0.0,August,Android,Chrome,Oceania,2.0,New,0,0
SAoGtdeuNSfeAr8P,4.0,0.0,0.0,0.0,0.0,8.0,471.4,0.0,0.075,0.0,0.0,June,Android,Vivaldi,Europe,1.0,Returning,0,0
gP6Ir68B8iBu9Zcr,3.0,4.0,60.2,0.0,0.0,13.0,409.8371212,0.0,0.005882353,20.10126693,0.0,October,Windows,Safari,South America,2.0,New,0,1
SiKvxpQA1o9xZSkB,0.0,6.0,245.9333333,2.0,15.2,27.0,1333.8,0.012903226,0.029032258,4.945717395,0.0,November,Android,Chrome,Other,6.0,Returning,0,0
6JGLP97O3Fc2k9H6,0.0,7.0,285.7,0.0,0.0,28.0,587.9228571,0.0,0.00962963,10.57326688,0.0,November,Windows,Safari,Middle East,3.0,Returning,0,1
wD2euHqJop4OVNUI,0.0,0.0,0.0,0.0,0.0,23.0,997.3142857,0.0,0.039130435,0.0,0.0,June,Windows,Safari,Asia-Pacific,15.0,Returning,1,0
varVQ2TUODRc17hF,0.0,5.0,81.6,0.0,0.0,16.0,308.7,0.00952381,0.019047619,0.0,0.06180620089549716,September,Android,Edge,Europe,5.0,New,0,0
yFU5OMXqsVQQCP3Y,0.0,6.0,262.02,0.0,0.0,25.0,688.4533333,0.0,0.025904762,2.368830117,0.0,September,Android,Chrome,Asia-Pacific,2.0,Returning,0,0
hTokgxQx8wScJTXG,2.0,2.0,126.0,0.0,0.0,2.0,14.35,0.0,0.05,0.0,0.0,August,iOS,Chrome,Middle East,5.0,New,1,0
aDzQJbnCF2IN8VkB,1.0,1.0,22.2,0.0,0.0,34.0,781.8,0.017142857,0.028571429,0.0,0.0,October,Android,Chrome,Middle East,1.0,Returning,1,0
wlbqKqPSq1SQK0DD,3.0,4.0,76.4,0.0,0.0,2.0,49.4,0.0,0.033333333,16.77416803,0.0,October,Android,Chrome,Middle East,2.0,Returning,0,1
vbigjcpm0kDKc4kD,0.0,3.0,94.7,0.0,0.0,20.0,366.6166667,0.009090909,0.004545455,0.0,0.0,July,Windows,Safari,Europe,4.0,New,0,0
PW38WHEbf9RWyAFj,4.0,3.0,149.0666667,0.0,0.0,19.0,285.6166667,0.019047619,0.019047619,0.0,0.0,November,iOS,Chrome,North America,2.0,Returning,0,0
buKEifSRlIJ8eQPy,4.0,0.0,0.0,0.0,0.0,9.0,101.6,0.044444444,0.077777778,0.0,0.0,June,Android,Chrome,Asia-Pacific,2.0,Returning,0,0
OxS8TOeqnmX8NilI,2.0,6.0,132.22,3.0,18.0,22.0,418.8444444,0.0,0.001020408,0.0,0.0,October,Android,Chrome,North America,2.0,New,1,0
yTmRHE3FTJ3GPNfw,3.0,7.0,421.25,0.0,0.0,18.0,598.25,0.012239583,0.010578704,28.52919049,0.0,June,Android,Samsung Internet,North America,20.0,Returning,0,1
jW9nM6DDI0fn4Hsp,3.0,3.0,73.2,5.0,124.2666667,10.0,239.7,0.0,0.0025,0.0,0.0,September,Android,Chrome,Africa,1.0,New,0,0
KaeCdV0rfQM5osNs,4.0,7.0,115.7272727,0.0,0.0,43.0,2660.283333,0.030612245,0.055782313,0.0,0.0,July,Android,Chrome,Europe,13.0,Returning,0,0
z46ce5Te4HBuz6uw,1.0,6.0,473.7,1.0,42.4,47.0,2101.691541,0.007435897,0.02061552,0.0,0.0,July,iOS,Internet Explorer,Central America,1.0,Returning,1,0
